535274 	6874 
514775 	6936 
662709 	8086 
432434 	6258 
523496 	7000 
419283 	6074 
413247 	6168 
546366 	7130 
319841 	5416 
603296 	7376 
609340 	7520 
438782 	6186 
575321 	7176 
576715 	7348 
542867 	7100 
653865 	7968 
669625 	8022 
667925 	8188 
528818 	6780 
302627 	6020 
568609 	7302 
449211 	6102 
451556 	6446 
487338 	6442 
322469 	5574 
441831 	6318 
516026 	6756 
418905 	6156 
649618 	7678 
652672 	7886 
490510 	6628 
502151 	6772 
531683 	6952 
374099 	5866 
384510 	5806 
689315 	8480 
569869 	7060 
364169 	5960 
553338 	7062 
582375 	7282 
636944 	7764 
628335 	7586 
583778 	7330 
649396 	7920 
645617 	7774 
410315 	6212 
591834 	7596 
402108 	6054 
407955 	5864 
484444 	6292 
541530 	7186 
341353 	5650 
640148 	7772 
697368 	8300 
635179 	7576 
491087 	6672 
462708 	6466 
617181 	7768 
396396 	5806 
496878 	6566 
423330 	6442 
688794 	8232 
323386 	5550 
440408 	6362 
437927 	6462 
574028 	7712 
456909 	6370 
500056 	6846 
399186 	6036 
634247 	7762 
359187 	5860 
576731 	7416 
367770 	5910 
539909 	7032 
515645 	6746 
555695 	7102 
442333 	6298 
402136 	5952 
674290 	7980 
632906 	7786 
529874 	6920 
674493 	7978 
635068 	7956 
442216 	6236 
623363 	7486 
647056 	7820 
462123 	6300 
401594 	5988 
495482 	6530 
513138 	6948 
587595 	7232 
641255 	7684 
603830 	7468 
408203 	5820 
415899 	6192 
315228 	5582 
392838 	6170 
524609 	6726 
696519 	8384 
391132 	6120 
549530 	6796 
549021 	7176 
561998 	7376 
331092 	5686 
565911 	7238 
635318 	7596 
300062 	5852 
375298 	5728 
394604 	5974 
693783 	8198 
393869 	5962 
449788 	6210 
486825 	6572 
426953 	6088 
442362 	6476 
690573 	8078 
606981 	7562 
441780 	6290 
440526 	6118 
604447 	7510 
352609 	5840 
541313 	6984 
470527 	6558 
604821 	7324 
399041 	5850 
351460 	5902 
422258 	6170 
322396 	5728 
447178 	6418 
659285 	7902 
366481 	6072 
636537 	7852 
596145 	7478 
354706 	5830 
524777 	6918 
510014 	6818 
419593 	5942 
397867 	6096 
388016 	6032 
461535 	6372 
525712 	6740 
635084 	7582 
419155 	6302 
679042 	8334 
671193 	8080 
368646 	5632 
518595 	6888 
502893 	6792 
314236 	5584 
509159 	6676 
694428 	8316 
309152 	5606 
525360 	6668 
626473 	7816 
597061 	7578 
341414 	5654 
425170 	6008 
456534 	6598 
619411 	7922 
610585 	7602 
480649 	6670 
532758 	6866 
333732 	5398 
613903 	7584 
617970 	7570 
436026 	6184 
588420 	7512 
663367 	7970 
552426 	7102 
449734 	6580 
526911 	6884 
393675 	5848 
482614 	6484 
657492 	8184 
389198 	5736 
337472 	5750 
612399 	7570 
487184 	6650 
619841 	7448 
507285 	6730 
680475 	8250 
509738 	6634 
351008 	5796 
461990 	6412 
628400 	7766 
600661 	7540 
599122 	7368 
648853 	7834 
460341 	6476 
508576 	6822 
413618 	6220 
557943 	7222 
618825 	7572 
491234 	6640 
659717 	7946 
614833 	7514 
563436 	7262 
448781 	6172 
480292 	6530 
603528 	7460 
645563 	7768 
351238 	5786 
659994 	8026 
611209 	7634 
585633 	7250 
587561 	7392 
354307 	5888 
651300 	7818 
547226 	6974 
695714 	8402 
648534 	7982 
681119 	8070 
511703 	6834 
548757 	6972 
594029 	7432 
610165 	7474 
389004 	5912 
604191 	7390 
400225 	6050 
462493 	6580 
330593 	5686 
411687 	6046 
435989 	6284 
309634 	5712 
546260 	6900 
377507 	5888 
617866 	7520 
326993 	5536 
602627 	7504 
344331 	5544 
497802 	6608 
595791 	7514 
434296 	6258 
690402 	8326 
367923 	5840 
696688 	8464 
479684 	6530 
547804 	7190 
411285 	6064 
309250 	5448 
487218 	6828 
501991 	6708 
457482 	6392 
469541 	6570 
589150 	7234 
646847 	7806 
510330 	6702 
672388 	8022 
521298 	6942 
428065 	6468 
332786 	5656 
597718 	7538 
500786 	6768 
509987 	6716 
656474 	7830 
508202 	6776 
679992 	8094 
638710 	7768 
521314 	6934 
688148 	8112 
592939 	7556 
604121 	7598 
657033 	7992 
596304 	7436 
495962 	6556 
498242 	6598 
356253 	5698 
649315 	7964 
394089 	6090 
616434 	7670 
651125 	8046 
390373 	6042 
425300 	6268 
405733 	6144 
492380 	6566 
426667 	6200 
643505 	7850 
654922 	7896 
622718 	7702 
446347 	6322 
605706 	7486 
428647 	6264 
605526 	7746 
432764 	6246 
563930 	7068 
412115 	5878 
494763 	6698 
327988 	5406 
305637 	5734 
697813 	8124 
513213 	6768 
447030 	6406 
584954 	7468 
434143 	6386 
562298 	7190 
458318 	6560 
541935 	7030 
346199 	5616 
666762 	7992 
467832 	6420 
627494 	7388 
684389 	8274 
593735 	7232 
512461 	6762 
449188 	6308 
602907 	7692 
409651 	6274 
423505 	6166 
428346 	6198 
696662 	8426 
487993 	6614 
339561 	5628 
508420 	6846 
459459 	6444 
306334 	5800 
487462 	6346 
426021 	6172 
526142 	6876 
652731 	7776 
301255 	5736 
450696 	6424 
546427 	7090 
424487 	6282 
540020 	6842 
561893 	7004 
342915 	5704 
670069 	8004 
655550 	7762 
588907 	7432 
318696 	5558 
648170 	8042 
599588 	7624 
382647 	5782 
329835 	5620 
479847 	6528 
646653 	7964 
631138 	7780 
347333 	5716 
495662 	6666 
462315 	6594 
353350 	5614 
323496 	5484 
305283 	5688 
542593 	7008 
549330 	6906 
347033 	5566 
470353 	6282 
306676 	5692 
564421 	7158 
468215 	6686 
597598 	7388 
572458 	7162 
643073 	8044 
457515 	6412 
548381 	6934 
324581 	5464 
340405 	5588 
518136 	6936 
677904 	7988 
490054 	6478 
604809 	7546 
362251 	5674 
647868 	8002 
556143 	7184 
698638 	8356 
674908 	8182 
627409 	7618 
387559 	5996 
632186 	7862 
362909 	5658 
698058 	8198 
486852 	6366 
520990 	6984 
331805 	5546 
620795 	7536 
691061 	8528 
300547 	5906 
505825 	6718 
546805 	7216 
362501 	5922 
312325 	5664 
349964 	5940 
591172 	7302 
361075 	5828 
414115 	6142 
331709 	5616 
470633 	6540 
322215 	5872 
428144 	6248 
535628 	6842 
481904 	6570 
310873 	5604 
514513 	6730 
594689 	7382 
486875 	6660 
570037 	7346 
627105 	7698 
672381 	7856 
550447 	7080 
651634 	7938 
608203 	7768 
371330 	5908 
413218 	6240 
679275 	8006 
457739 	6386 
521991 	6854 
509357 	6648 
326050 	5594 
631859 	7610 
567492 	7132 
557126 	7114 
658827 	7846 
596119 	7612 
401057 	6062 
300258 	5908 
668076 	7908 
623876 	7716 
455872 	6276 
680106 	8272 
430252 	6334 
629225 	7886 
306832 	5612 
590519 	7454 
308342 	5802 
607895 	7550 
596762 	7364 
623776 	7662 
694710 	8244 
381577 	5816 
536260 	6790 
672730 	8090 
565605 	7350 
404923 	6120 
373521 	6072 
651223 	8030 
488332 	6572 
553699 	7240 
456310 	6318 
680332 	8226 
687791 	8232 
492488 	6698 
439483 	6396 
462161 	6392 
596879 	7514 
328814 	5886 
305432 	5690 
418944 	6008 
305041 	5912 
455334 	6300 
438315 	6166 
601305 	7494 
674980 	8144 
540871 	7096 
476267 	6428 
323895 	5624 
432138 	6070 
455622 	6336 
343027 	5702 
690068 	8298 
605191 	7492 
661701 	8116 
678731 	8038 
315430 	5574 
491412 	6776 
318461 	5508 
321068 	5494 
308485 	5840 
353265 	5764 
310663 	5622 
440737 	6180 
665398 	8096 
517429 	6648 
439972 	6214 
344674 	5658 
453685 	6504 
583520 	7242 
391529 	5904 
448482 	6328 
645064 	7882 
547290 	6954 
599310 	7450 
620527 	7738 
579902 	7262 
651461 	7970 
535245 	6990 
678618 	8046 
691862 	8208 
633426 	7750 
372968 	5740 
588433 	7344 
464357 	6326 
618880 	7690 
617312 	7614 
437432 	6178 
442213 	6450 
608355 	7460 
543752 	6836 
314247 	5486 
697083 	8398 
629429 	7658 
351100 	5680 
319476 	5434 
363033 	5738 
332443 	5600 
660210 	7842 
431195 	6334 
454230 	6508 
556645 	7226 
404166 	5840 
410967 	6018 
313052 	5606 
612768 	7648 
695866 	8032 
340640 	5552 
360944 	5698 
533043 	7016 
669516 	8088 
471835 	6608 
665182 	8014 
699589 	8380 
432550 	6308 
431076 	6296 
429132 	6172 
539619 	6966 
604020 	7516 
488613 	6498 
340191 	5588 
596900 	7490 
420879 	6206 
495909 	6618 
662082 	8266 
659808 	7958 
518881 	6870 
688978 	8214 
513954 	6828 
555075 	7340 
561272 	7176 
455497 	6240 
677082 	8220 
454665 	6388 
543614 	7092 
428840 	6280 
480434 	6508 
513300 	6816 
581335 	7350 
580993 	7380 
329081 	5562 
337357 	5898 
629625 	7634 
433360 	6122 
615899 	7744 
618383 	7668 
667844 	8052 
377565 	5736 
692543 	8312 
525287 	7000 
690644 	8216 
472174 	6660 
646420 	7824 
516867 	6796 
508546 	6632 
556748 	6922 
479222 	6508 
549489 	7072 
448525 	6340 
518131 	6954 
513968 	6798 
357346 	5698 
385895 	5860 
413399 	6104 
303555 	5846 
623492 	7642 
311073 	5508 
363400 	5998 
398614 	5794 
453753 	6348 
368077 	5814 
339613 	5586 
426615 	6194 
499512 	6526 
342109 	5580 
403959 	6188 
466940 	6124 
605998 	7534 
666016 	8020 
434663 	6478 
549772 	6978 
517759 	6806 
431792 	6020 
327050 	5694 
382406 	5636 
689044 	8380 
429493 	6194 
502729 	6770 
464104 	6552 
438031 	6250 
654586 	8086 
332947 	5600 
447735 	6310 
336616 	5744 
607070 	7524 
543664 	7002 
350873 	5912 
619309 	7532 
480220 	6460 
445519 	6116 
688837 	8302 
332373 	5718 
494263 	6802 
660912 	8044 
675062 	7900 
486227 	6616 
634852 	7922 
559143 	7212 
662526 	8338 
492311 	6398 
512969 	6670 
564820 	7170 
671148 	8190 
525349 	6806 
594700 	7240 
688553 	8400 
657925 	8040 
430278 	6142 
520571 	6960 
586046 	7440 
432941 	6202 
361801 	5806 
330383 	5770 
626031 	7904 
595857 	7648 
506230 	6854 
315150 	5602 
355217 	6020 
390255 	6090 
357916 	5696 
360201 	5620 
565582 	7298 
519633 	6866 
638959 	7756 
682086 	8234 
612079 	7378 
464105 	6424 
627354 	7734 
318089 	5512 
476010 	6544 
554565 	6930 
362623 	5812 
636984 	7620 
353619 	5560 
635520 	7804 
518283 	6854 
556300 	7170 
369963 	5864 
320814 	5468 
681350 	8236 
428524 	6102 
624334 	7922 
449558 	6452 
539845 	6910 
478052 	6572 
391016 	6010 
624494 	7728 
676573 	8112 
542471 	6966 
551178 	6978 
308566 	5740 
438628 	6328 
301011 	5860 
622071 	7622 
376424 	5962 
618417 	7654 
591370 	7606 
337271 	5716 
417442 	6378 
327369 	5552 
311879 	5528 
302254 	5898 
555433 	6902 
353313 	5646 
316495 	5444 
467960 	6300 
412635 	6146 
460186 	6396 
460418 	6296 
520602 	6982 
514019 	6812 
369065 	5728 
663478 	8090 
577091 	7212 
554845 	7102 
568953 	7166 
677947 	8034 
371228 	5766 
577205 	7180 
446463 	6292 
544153 	6926 
452404 	6224 
667785 	8198 
624012 	7686 
586199 	7310 
650002 	7884 
461549 	6468 
463857 	6446 
464895 	6368 
342587 	5744 
663258 	8262 
432175 	6202 
338770 	5666 
476730 	6350 
451872 	6230 
698244 	8338 
401696 	6162 
583831 	7164 
548810 	7046 
449313 	6232 
544127 	7290 
622511 	7750 
367234 	5888 
328358 	5486 
645277 	7854 
553225 	7052 
558329 	7370 
384369 	6062 
663764 	8158 
333946 	5676 
557256 	6954 
603291 	7526 
645263 	7874 
547373 	6906 
611533 	7502 
516551 	6790 
513102 	7038 
541117 	6886 
535792 	6958 
381306 	5870 
407833 	6254 
322429 	5384 
431082 	6360 
481754 	6530 
398294 	6112 
566343 	7198 
565953 	7370 
417558 	6128 
648342 	7898 
634957 	7836 
307628 	5562 
494206 	6836 
357525 	6024 
636017 	7762 
536227 	6912 
572890 	7364 
507904 	6614 
319314 	5504 
453997 	6382 
653492 	7944 
343735 	5624 
599945 	7560 
667900 	8208 
495217 	6758 
454867 	6444 
544134 	7110 
303460 	5958 
696601 	8186 
327112 	5564 
459163 	6450 
569171 	7226 
670807 	7850 
698457 	8244 
673053 	7840 
459340 	6362 
501863 	6716 
627456 	7764 
453632 	6242 
458926 	6292 
670761 	7992 
509774 	6964 
421956 	6366 
598807 	7182 
623546 	7620 
338352 	5570 
648879 	7822 
462049 	6276 
493052 	6746 
405738 	5954 
526772 	7096 
342655 	5724 
611498 	7562 
652816 	7878 
434727 	6048 
687248 	8126 
480515 	6486 
392363 	6006 
510287 	6974 
322331 	5408 
670138 	8002 
610749 	7492 
495477 	6642 
367451 	5790 
372179 	5680 
539272 	7026 
623963 	7648 
334008 	5460 
695162 	8344 
396901 	6002 
414509 	6274 
486525 	6506 
515429 	6658 
334129 	5472 
660180 	7922 
685670 	8224 
331252 	5474 
522169 	7132 
434493 	6202 
318506 	5542 
434726 	6204 
593116 	7218 
609466 	7546 
371883 	5912 
334766 	5762 
652488 	7950 
569506 	7554 
359283 	5832 
669045 	8072 
418541 	6108 
485113 	6556 
604826 	7432 
322778 	5544 
357581 	5954 
337356 	5758 
508115 	6766 
478868 	6568 
363349 	5594 
596875 	7556 
606999 	7690 
369452 	5768 
695004 	8346 
361175 	5726 
696884 	8262 
599789 	7492 
413194 	6184 
395043 	6022 
391825 	6040 
575342 	7142 
396360 	6100 
487505 	6796 
669791 	8176 
482685 	6546 
684032 	8372 
632448 	7700 
662761 	7996 
682158 	8432 
346247 	5544 
615961 	7574 
479532 	6686 
447756 	6442 
508711 	6818 
400053 	6012 
531674 	7038 
414858 	5862 
403631 	5910 
485754 	6750 
689154 	8250 
491768 	6688 
469793 	6766 
636216 	7492 
587328 	7532 
675606 	8084 
454477 	6256 
334275 	5756 
322802 	5458 
479496 	6434 
637089 	7892 
679436 	8246 
513540 	6880 
430278 	6126 
329759 	5588 
552248 	7046 
366615 	5960 
461390 	6690 
508227 	6680 
425480 	6114 
376496 	5838 
606179 	7472 
635090 	7664 
364679 	5742 
405679 	6132 
318968 	5676 
593181 	7354 
491276 	6452 
661506 	7986 
528151 	6714 
384088 	5858 
528031 	6806 
621533 	7586 
470481 	6710 
595628 	7320 
523750 	6650 
341213 	5772 
313979 	5544 
598226 	7360 
556704 	7244 
556828 	7188 
519141 	6722 
603563 	7660 
456472 	6556 
392546 	5778 
348322 	5716 
533648 	6780 
472707 	6616 
458690 	6716 
429562 	6252 
633336 	7740 
604976 	7322 
617155 	7450 
695569 	8352 
357691 	5806 
477943 	6546 
662431 	7952 
581290 	7288 
547614 	7276 
432920 	6062 
549803 	6994 
613820 	7640 
425329 	6200 
406420 	5990 
384693 	5782 
694390 	8378 
360846 	5926 
311823 	5392 
676685 	8070 
676137 	7856 
598388 	7460 
442120 	6216 
409319 	6126 
557171 	7126 
401914 	6050 
627714 	7848 
539002 	6866 
538831 	6858 
518806 	6874 
516641 	7044 
653457 	7580 
370225 	5902 
442519 	6340 
658976 	7860 
403789 	5994 
525289 	6832 
345567 	5470 
440100 	6276 
672891 	8066 
300074 	5936 
445234 	6264 
648788 	7674 
389226 	5830 
556249 	6884 
462402 	6450 
634163 	7704 
383121 	6052 
594917 	7458 
686832 	8264 
521596 	7136 
477167 	6544 
572463 	7034 
582193 	7460 
549913 	7032 
443539 	6216 
542158 	7000 
573745 	7210 
552881 	7106 
478079 	6556 
488942 	6620 
467068 	6574 
690107 	8220 
692497 	8160 
347176 	5864 
304163 	5782 
458356 	6448 
434382 	6230 
672390 	7846 
334514 	5744 
559777 	7530 
581109 	7276 
561880 	7194 
641956 	7620 
670655 	8102 
513096 	6726 
660372 	7892 
406145 	5886 
518044 	6818 
389357 	6060 
697483 	8402 
623764 	7788 
330757 	5430 
686212 	8116 
513226 	6894 
580002 	7282 
534630 	6944 
307972 	5790 
352441 	5650 
453375 	6466 
606162 	7484 
324326 	5346 
645795 	7888 
389260 	6032 
335563 	5582 
494595 	6506 
459471 	6550 
560373 	7038 
308751 	5746 
435588 	6216 
670701 	8004 
446989 	6362 
645879 	7738 
568540 	7086 
572380 	7254 
543784 	7064 
557054 	7324 
547663 	7004 
447646 	6478 
338481 	5826 
496832 	6784 
543970 	7080 
357973 	5716 
542748 	7122 
620367 	7574 
564379 	7290 
373769 	5846 
554309 	7222 
472596 	6610 
378752 	5834 
543041 	7106 
366145 	5946 
611560 	7534 
495529 	6472 
396143 	6064 
492197 	6586 
575901 	7286 
317311 	5678 
302516 	5990 
516522 	6796 
683443 	8014 
568351 	7408 
466597 	6394 
638423 	7678 
449116 	6206 
475569 	6336 
400593 	6098 
672386 	8042 
402245 	6198 
312245 	5642 
524163 	6980 
473786 	6458 
696681 	8366 
463637 	6354 
417370 	6118 
308226 	5756 
431359 	6030 
409454 	6064 
329860 	5622 
697165 	8434 
467067 	6522 
566612 	6992 
301879 	5780 
697531 	8444 
454812 	6254 
600121 	7058 
479591 	6382 
342866 	5802 
408770 	5938 
498965 	6770 
501213 	6746 
303653 	5902 
624809 	7744 
578394 	7282 
641709 	8164 
459708 	6452 
398986 	6118 
520015 	6836 
434753 	6164 
319430 	5490 
368511 	6204 
556486 	7096 
319924 	5350 
486546 	6744 
594077 	7516 
407940 	6040 
565707 	7082 
476520 	6666 
331411 	5818 
601760 	7512 
475527 	6424 
346160 	5794 
399292 	6138 
608050 	7552 
348798 	5848 
645152 	8010 
391751 	5838 
675774 	8080 
313069 	5504 
395928 	5962 
540479 	6896 
384898 	5996 
510494 	6860 
314818 	5734 
699424 	8318 
530728 	6902 
503117 	6806 
414194 	6002 
428793 	6166 
478726 	6688 
576208 	7102 
307622 	5840 
532230 	6978 
434020 	6312 
393276 	5878 
636098 	7878 
686480 	8244 
623985 	7982 
516320 	6628 
354467 	5746 
358429 	5690 
322463 	5566 
396879 	5864 
362050 	5564 
612267 	7794 
644341 	7824 
460274 	6438 
363873 	5630 
349936 	5698 
615393 	7318 
555251 	7028 
691277 	8110 
449063 	6414 
486757 	6666 
406802 	6146 
358114 	5696 
565239 	7212 
407637 	6220 
314326 	5464 
597684 	7412 
397239 	6166 
532842 	6990 
427537 	6118 
383009 	5934 
339965 	5492 
603328 	7310 
315653 	5552 
354786 	5622 
478679 	6604 
356136 	5788 
697418 	8266 
454200 	6286 
543134 	7148 
593947 	7284 
507488 	6956 
615859 	7486 
575243 	7270 
433375 	6036 
551108 	7018 
341427 	5888 
621882 	7692 
555863 	7176 
520379 	6836 
419103 	6030 
448208 	6208 
429832 	6184 
558997 	7326 
303245 	5920 
688426 	8012 
302729 	5920 
325041 	5370 
670832 	7860 
316940 	5478 
476227 	6596 
410986 	6056 
498175 	6606 
463990 	6670 
471600 	6352 
405531 	5938 
559148 	7218 
690042 	8442 
566194 	7188 
599917 	7402 
327738 	5398 
613164 	7776 
496690 	6720 
629214 	7684 
593411 	7560 
466563 	6440 
442502 	6294 
410581 	6004 
305693 	5762 
456270 	6420 
670772 	7864 
529393 	6816 
686824 	8442 
436069 	6104 
410042 	6056 
532064 	6938 
590437 	7398 
442512 	6312 
612674 	7830 
496973 	6624 
658131 	7954 
567371 	7248 
389061 	6020 
413821 	5922 
317486 	5800 
409289 	6058 
678526 	8110 
394104 	6172 
570070 	7554 
486366 	6596 
439021 	6348 
533533 	7204 
438487 	6392 
412272 	5986 
469006 	6368 
389940 	6038 
662652 	7894 
303083 	5764 
543248 	6954 
322910 	5504 
658154 	7860 
610854 	7448 
339173 	5478 
434089 	6428 
318107 	5420 
655024 	8004 
474058 	6524 
648352 	7756 
323908 	5378 
315234 	5710 
618182 	7724 
306546 	6068 
669350 	7946 
541238 	6958 
445869 	6240 
597369 	7520 
522481 	6988 
586075 	7056 
517312 	6498 
531990 	6914 
390767 	5890 
374507 	6138 
381327 	5956 
513872 	6880 
566401 	7250 
594191 	7340 
441794 	6188 
670694 	7984 
527834 	6996 
621266 	7686 
465880 	6430 
382697 	5966 
567909 	7128 
691874 	8134 
525621 	6860 
583861 	7362 
395877 	6164 
658522 	8230 
405500 	6138 
500102 	6730 
560452 	6902 
682638 	8206 
528617 	7040 
491848 	6588 
541431 	7032 
534614 	7000 
422020 	6098 
377551 	5938 
664320 	7952 
626657 	7658 
542864 	7086 
589463 	7262 
460031 	6276 
655555 	7942 
324378 	5422 
342948 	5690 
636978 	7732 
558133 	7344 
516954 	6908 
631023 	7790 
418343 	6046 
327564 	5370 
521908 	6744 
386448 	5744 
560174 	7318 
392381 	6022 
683573 	7942 
305322 	5942 
438415 	6238 
366162 	5706 
387348 	5892 
367061 	5612 
408965 	6006 
650173 	7990 
684734 	8254 
563184 	7172 
535349 	6836 
460145 	6146 
363728 	5708 
608634 	7420 
654360 	7918 
514050 	6632 
401254 	6170 
653904 	7996 
667322 	7970 
612153 	7590 
347657 	5620 
414102 	6118 
534144 	6852 
488152 	6480 
448383 	6296 
394443 	5744 
559658 	7196 
446970 	6390 
